file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\plugins\inner\PaginationInnerInterceptor.java,com.baomidou.mybatisplus.extension.plugins.inner.PaginationInnerInterceptor,class,47,63,16,47,70,1,0,125,92,0.8515625,0.0,0.0,16,1,6,1,9,0,15,0,0,0,8,2,0,2,6,0,3,0,27,287,29,3,12,3,2,16,10,74,9,64,6,0,0,4,147,1,5
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-boot-starter-test\src\main\java\com\baomidou\mybatisplus\test\autoconfigure\MybatisPlusTestContextBootstrapper.java,com.baomidou.mybatisplus.test.autoconfigure.MybatisPlusTestContextBootstrapper,class,2,2,0,2,2,2,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,1,0,0,1,0,1,0,0,0,0,14,0,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\h2\entity\H2Addr.java,com.baomidou.mybatisplus.test.h2.entity.H2Addr,class,5,6,1,5,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,0,0,11,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\plugins\pagination\dialects\IDialect.java,com.baomidou.mybatisplus.extension.plugins.pagination.dialects.IDialect,interface,1,13,12,1,1,1,0,0,0,1.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,2,0,2,0,0,0,0,24,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\main\java\com\baomidou\mybatisplus\core\toolkit\ObjectUtils.java,com.baomidou.mybatisplus.core.toolkit.ObjectUtils,class,1,2,1,1,11,1,0,8,6,0.0,0.0,0.0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,34,10,1,3,0,3,0,2,0,0,0,2,0,0,0,16,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\plugins\pagination\Page.java,com.baomidou.mybatisplus.extension.plugins.pagination.Page,class,5,24,19,5,43,1,0,15,326,0.8527778,0.0,0.0,36,4,34,2,0,0,34,0,0,0,10,1,0,1,9,0,1,0,5,146,31,1,0,0,0,0,14,20,1,13,2,0,0,1,59,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\test\java\com\baomidou\mybatisplus\test\handlers\MybatisMapWrapperTest.java,com.baomidou.mybatisplus.test.handlers.MybatisMapWrapperTest,class,2,2,0,2,1,1,0,4,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,11,0,0,0,0,0,12,0,1,0,1,0,0,0,0,10,0,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\h2\fillperformance\FillPerformanceConfig.java,com.baomidou.mybatisplus.test.h2.fillperformance.FillPerformanceConfig,class,14,15,1,14,2,1,0,12,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,0,0,1,0,3,0,3,0,1,0,0,26,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\plugins\pagination\DialectFactory.java,com.baomidou.mybatisplus.extension.plugins.pagination.DialectFactory,class,13,14,1,13,29,1,0,4,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,43,1,0,28,0,0,1,0,12,0,2,2,0,0,0,38,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\h2\entity\SuSuperEntityCamel.java,com.baomidou.mybatisplus.test.h2.entity.SuSuperEntityCamel,class,1,2,1,1,2,1,1,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,1,0,1,0,1,0,0,0,0,15,1025,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\test\java\com\baomidou\mybatisplus\test\plugins\pagination\SelectBodyToPlainSelectTest.java,com.baomidou.mybatisplus.test.plugins.pagination.SelectBodyToPlainSelectTest,class,6,6,0,6,9,1,0,11,9,0.5,0.0,0.0,6,0,0,0,0,6,7,0,0,0,1,1,0,1,0,0,1,0,2,59,0,0,1,1,0,21,0,18,0,17,1,0,0,1,67,0,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\main\java\com\baomidou\mybatisplus\core\conditions\interfaces\Compare.java,com.baomidou.mybatisplus.core.conditions.interfaces.Compare,interface,4,27,23,4,30,1,0,16,435,0.0,0.0,0.0,30,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\test\java\com\baomidou\mybatisplus\test\toolkit\ClassUtilsTest.java,com.baomidou.mybatisplus.test.toolkit.ClassUtilsTest$Demo,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\h2\service\IH2StudentService.java,com.baomidou.mybatisplus.test.h2.service.IH2StudentService,interface,2,5,3,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\plugins\inner\DataPermissionInterceptor.java,com.baomidou.mybatisplus.extension.plugins.inner.DataPermissionInterceptor,class,23,25,2,23,7,2,0,13,3,0.6666667,0.0,0.0,3,0,1,0,2,0,3,0,0,0,1,0,0,1,0,0,0,0,2,25,1,0,1,0,0,1,0,5,0,7,1,0,0,1,51,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\test\java\com\baomidou\mybatisplus\core\conditions\LambdaQueryWrapperTest.java,com.baomidou.mybatisplus.core.conditions.LambdaQueryWrapperTest$Table,innerclass,4,4,0,4,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,2,0,0,0,0,4,10,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\tenant\TenantTest.java,com.baomidou.mybatisplus.test.tenant.TenantTest,class,12,12,0,12,4,3,0,22,6,0.0,0.0,0.0,4,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,2,66,3,0,0,0,0,24,14,11,1,19,1,0,0,9,57,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\h2\H2Delete1Eq1Test.java,com.baomidou.mybatisplus.test.h2.H2Delete1Eq1Test,class,18,18,0,18,4,2,0,24,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,33,0,2,0,0,0,14,10,5,1,7,1,0,0,0,32,0,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\h2\fillperformance\model\PerformanceModel.java,com.baomidou.mybatisplus.test.h2.fillperformance.model.PerformanceModel,class,2,6,4,2,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,15,0,0,0,0,20,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\main\java\com\baomidou\mybatisplus\core\plugins\InterceptorIgnoreHelper.java,com.baomidou.mybatisplus.core.plugins.InterceptorIgnoreHelper,class,9,18,9,9,37,1,0,57,114,0.8125,0.0,0.0,16,16,10,6,0,0,10,0,0,1,1,1,0,1,0,0,1,0,35,129,26,1,9,0,0,15,4,21,2,22,2,0,1,2,74,1025,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\main\java\com\baomidou\mybatisplus\core\assist\ISqlRunner.java,com.baomidou.mybatisplus.core.assist.ISqlRunner,interface,2,3,1,2,9,1,0,0,36,1.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,9,0,0,0,0,9,0,0,0,20,0,0,0,0,0,9,0,9,0,9,0,0,0,0,35,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\h2\mapper\SuperMapper.java,com.baomidou.mybatisplus.test.h2.mapper.SuperMapper,interface,3,8,5,3,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\plugins\handler\DataPermissionHandler.java,com.baomidou.mybatisplus.extension.plugins.handler.DataPermissionHandler,interface,1,3,2,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\test\java\com\baomidou\mybatisplus\core\incrementer\ImadcnIdentifierGeneratorTest.java,com.baomidou.mybatisplus.core.incrementer.ImadcnIdentifierGeneratorTest,class,5,5,0,5,4,1,0,5,0,0.0,0.0,0.0,3,2,0,0,0,3,3,0,0,0,1,1,0,1,0,0,0,0,0,15,0,1,0,0,0,2,2,2,0,2,1,0,0,0,13,0,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\plugins\inner\ShardingInnerInterceptor.java,com.baomidou.mybatisplus.extension.plugins.inner.ShardingInnerInterceptor,class,27,29,2,27,26,2,0,50,43,0.8,0.0,0.0,10,0,3,3,4,0,7,0,0,0,1,0,0,1,0,0,1,0,11,92,4,3,4,0,0,1,1,17,1,16,4,0,1,2,64,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\enums\EntityMapper.java,com.baomidou.mybatisplus.test.enums.EntityMapper,interface,2,3,1,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-annotation\src\main\java\com\baomidou\mybatisplus\annotation\DbType.java,com.baomidou.mybatisplus.annotation.DbType,enum,3,15,12,3,3,1,0,2,0,0.5,NaN,NaN,1,1,1,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,1,39,2,1,0,0,0,56,0,0,0,2,2,0,0,0,54,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\main\java\com\baomidou\mybatisplus\core\toolkit\Constants.java,com.baomidou.mybatisplus.core.toolkit.Constants,interface,1,6,5,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31,0,0,0,33,0,0,0,0,0,29,0,31,18,31,0,0,0,0,59,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\test\java\com\baomidou\mybatisplus\test\toolkit\ParameterUtilsTest.java,com.baomidou.mybatisplus.test.toolkit.ParameterUtilsTest,class,5,5,0,5,1,1,0,6,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0,0,1,0,1,0,1,0,0,1,0,8,0,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\h2\cache\mapper\CacheMapper.java,com.baomidou.mybatisplus.test.h2.cache.mapper.CacheMapper,interface,4,6,2,4,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\h2\config\MybatisPlusConfig.java,com.baomidou.mybatisplus.test.h2.config.MybatisPlusConfig$Anonymous1,anonymous,5,5,0,5,3,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,2,0,1,1,0,1,0,3,0,0,0,2,20,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\test\java\com\baomidou\mybatisplus\test\model\UserBean.java,com.baomidou.mybatisplus.test.model.UserBean,class,3,6,3,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\main\java\com\baomidou\mybatisplus\core\toolkit\Wrappers.java,com.baomidou.mybatisplus.core.toolkit.Wrappers$EmptyWrapper,innerclass,4,4,0,4,18,4,0,2,153,1.0,0.0,0.0,18,0,14,0,4,0,18,0,0,0,1,1,0,1,0,0,1,0,1,56,12,0,0,0,0,0,1,1,0,1,0,0,0,0,43,10,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-boot-starter-test\src\test\java\com\baomidou\mybatisplus\test\autoconfigure\Sample.java,com.baomidou.mybatisplus.test.autoconfigure.Sample,class,1,3,2,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\main\java\com\baomidou\mybatisplus\core\injector\methods\Delete.java,com.baomidou.mybatisplus.core.injector.methods.Delete,class,5,6,1,5,2,2,0,11,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,17,2,0,0,0,0,0,0,6,0,4,1,0,0,0,16,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\h2\entity\H2UserLogicDelete.java,com.baomidou.mybatisplus.test.h2.entity.H2UserLogicDelete,class,8,10,2,8,10,1,0,1,0,0.80909085,0.0,0.0,10,0,10,0,0,0,10,0,0,0,11,1,0,11,0,0,1,0,0,51,1,0,0,0,0,15,1,15,1,11,0,0,0,0,39,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\main\java\com\baomidou\mybatisplus\core\conditions\segments\AbstractISegmentList.java,com.baomidou.mybatisplus.core.conditions.segments.AbstractISegmentList,class,3,9,6,3,10,4,4,9,7,0.6428572,0.0,0.0,7,0,3,1,2,1,6,2,0,0,4,0,0,2,0,2,0,0,0,41,4,0,0,0,0,1,4,13,3,6,2,0,0,0,40,1025,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\plugins\handler\sharding\ShardingRuleEnum.java,com.baomidou.mybatisplus.extension.plugins.handler.sharding.ShardingRuleEnum,enum,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\batch\BatchTest.java,com.baomidou.mybatisplus.test.batch.BatchTest,class,5,5,0,5,2,3,0,8,1,0.0,0.0,0.0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,7,1,2,1,4,1,0,0,2,41,0,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\h2\cache\CustomCache.java,com.baomidou.mybatisplus.test.h2.cache.CustomCache,class,2,3,1,2,7,1,0,6,0,0.21428573,0.0,0.0,7,0,7,0,0,0,7,0,0,0,2,0,0,2,0,0,1,0,0,29,4,0,0,0,0,4,0,2,0,2,0,0,0,0,13,1,4
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\main\java\com\baomidou\mybatisplus\core\conditions\segments\MatchSegment.java,com.baomidou.mybatisplus.core.conditions.segments.MatchSegment,enum,3,5,2,3,11,1,0,2,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,5,1,0,10,0,0,0,0,0,0,10,0,0,0,9,31,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\main\java\com\baomidou\mybatisplus\core\toolkit\LambdaUtils.java,com.baomidou.mybatisplus.core.toolkit.LambdaUtils,class,14,19,5,14,12,1,0,28,8,0.6,0.0,0.0,5,5,4,1,0,0,4,0,0,0,1,1,0,1,0,0,1,0,10,48,7,0,1,1,0,3,1,6,1,7,2,0,0,2,70,17,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\test\java\com\baomidou\mybatisplus\test\pom\GeneratePomTest.java,Dependency,innerclass,3,4,1,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,10,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\main\java\com\baomidou\mybatisplus\core\override\MybatisMapperProxy.java,com.baomidou.mybatisplus.core.override.MybatisMapperProxy$MapperMethodInvoker,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\plugins\inner\BlockAttackInnerInterceptor.java,com.baomidou.mybatisplus.extension.plugins.inner.BlockAttackInnerInterceptor,class,23,26,3,23,23,2,0,26,15,0.0,0.0,0.0,6,0,1,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,10,63,12,0,5,0,1,2,0,11,0,11,2,0,0,0,69,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\plugins\inner\ReplacePlaceholderInnerInterceptor.java,com.baomidou.mybatisplus.extension.plugins.inner.ReplacePlaceholderInnerInterceptor,class,10,11,1,10,4,1,0,8,1,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,1,1,0,1,0,4,17,0,0,0,0,0,0,0,5,0,4,1,0,0,0,28,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-boot-starter\src\test\java\com\baomidou\mybatisplus\test\entity\Test.java,com.baomidou.mybatisplus.test.entity.Test,class,1,2,1,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\main\java\com\baomidou\mybatisplus\core\incrementer\ImadcnIdentifierGenerator.java,com.baomidou.mybatisplus.core.incrementer.ImadcnIdentifierGenerator,class,8,10,2,8,7,1,0,6,15,0.71428573,0.0,0.0,7,1,6,1,0,0,6,0,0,0,2,0,0,2,0,0,2,0,1,30,3,0,0,0,0,0,0,5,0,5,0,0,0,0,36,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\h2\mapper\H2StudentMapper.java,com.baomidou.mybatisplus.test.h2.mapper.H2StudentMapper,interface,2,8,6,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\main\java\com\baomidou\mybatisplus\extension\plugins\pagination\dialects\PostgreDialect.java,com.baomidou.mybatisplus.extension.plugins.pagination.dialects.PostgreDialect,class,2,3,1,2,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,1,0,0,2,1,1,0,1,1,0,0,0,30,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-boot-starter\src\main\java\com\baomidou\mybatisplus\autoconfigure\MybatisPlusLanguageDriverAutoConfiguration.java,com.baomidou.mybatisplus.autoconfigure.MybatisPlusLanguageDriverAutoConfiguration$VelocityConfiguration,innerclass,8,8,0,8,2,1,0,1,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,1,0,0,0,0,0,29,9,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\h2\entity\H2Student.java,com.baomidou.mybatisplus.test.h2.entity.H2Student,class,12,21,9,12,1,2,0,0,0,0.16666667,NaN,NaN,1,0,1,0,0,0,1,0,0,0,6,1,0,6,0,0,1,0,0,13,0,0,0,0,0,1,1,4,0,6,0,0,0,0,25,1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-extension\src\test\java\com\baomidou\mybatisplus\test\service\ServiceTest.java,com.baomidou.mybatisplus.test.service.ServiceTest$MyServiceImpl,innerclass,4,4,0,4,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\test\java\com\baomidou\mybatisplus\core\handlers\MetaObjectHandlerTest.java,com.baomidou.mybatisplus.core.handlers.MetaObjectHandlerTest$Anonymous2,anonymous,3,3,0,3,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,1,0,0,0,0,0,0,2,8,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus-core\src\test\java\com\baomidou\mybatisplus\core\handlers\MetaObjectHandlerTest.java,com.baomidou.mybatisplus.core.handlers.MetaObjectHandlerTest$Anonymous1,anonymous,4,4,0,4,2,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,6,1,0,0,0,0,0,0,0,10,-1,0
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\mybatis-plus\mybatis-plus\src\test\java\com\baomidou\mybatisplus\test\h2\H2UserTest.java,com.baomidou.mybatisplus.test.h2.H2UserTest$Anonymous1,anonymous,1,1,0,1,2,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,0,0,2,2,1,2,0,0,0,0,8,-1,0
